2024.05.09,04:00,2309.33,2312.20,2308.75,2309.82,4973
2024.05.09,05:00,2309.85,2311.54,2307.83,2310.23,4239
2024.05.09,06:00,2310.29,2312.94,2309.32,2311.97,3629
2024.05.09,07:00,2312.00,2315.18,2311.84,2314.44,3632
2024.05.09,08:00,2314.46,2319.70,2314.39,2316.53,5973
2024.05.09,09:00,2316.49,2316.96,2313.67,2314.19,6074
2024.05.09,10:00,2314.25,2314.90,2307.43,2309.28,8018
2024.05.09,11:00,2309.18,2313.30,2308.98,2310.27,7171
2024.05.09,12:00,2310.33,2311.94,2306.43,2307.54,5613
2024.05.09,13:00,2307.54,2312.83,2307.24,2311.66,6416
2024.05.09,14:00,2311.68,2316.62,2310.94,2315.90,7552
2024.05.09,15:00,2315.71,2329.22,2314.52,2326.62,14546
2024.05.09,16:00,2326.61,2326.61,2312.05,2324.29,21464
2024.05.09,17:00,2324.28,2338.74,2323.25,2333.31,21313
2024.05.09,18:00,2333.30,2337.55,2328.17,2330.36,13705
2024.05.09,19:00,2330.38,2333.91,2329.45,2329.66,9360
2024.05.09,20:00,2329.64,2334.97,2329.17,2334.71,9069
2024.05.09,21:00,2334.70,2337.60,2333.82,2337.51,6645
2024.05.09,22:00,2337.51,2343.95,2335.51,2343.65,7416
2024.05.09,23:00,2343.69,2347.12,2343.07,2346.57,3901
2024.05.10,01:00,2346.21,2347.59,2345.17,2346.31,1438
2024.05.10,02:00,2346.41,2348.22,2345.78,2346.54,1754
2024.05.10,03:00,2346.50,2348.90,2345.89,2347.50,3899
2024.05.10,04:00,2347.46,2355.75,2347.28,2350.13,12138
2024.05.10,05:00,2350.11,2351.71,2347.07,2349.40,6687
2024.05.10,06:00,2349.41,2353.98,2348.99,2353.38,4915
2024.05.10,07:00,2353.36,2354.45,2351.13,2353.88,2739
2024.05.10,08:00,2353.89,2358.66,2353.68,2356.89,5684
2024.05.10,09:00,2356.86,2369.08,2355.75,2369.08,11165
2024.05.10,10:00,2369.08,2370.22,2364.72,2366.53,9818
2024.05.10,11:00,2366.52,2372.06,2365.77,2369.77,8333
2024.05.10,12:00,2369.80,2375.31,2369.76,2372.43,8403
2024.05.10,13:00,2372.43,2378.34,2371.58,2374.70,8185
2024.05.10,14:00,2374.72,2375.62,2371.03,2372.07,7988
2024.05.10,15:00,2372.09,2375.65,2361.74,2364.75,15090
2024.05.10,16:00,2364.72,2371.95,2360.09,2367.54,19529
2024.05.10,17:00,2367.41,2372.91,2357.73,2360.59,21001
2024.05.10,18:00,2360.44,2366.34,2356.52,2364.74,13964
2024.05.10,19:00,2364.75,2369.87,2361.63,2368.23,10526
2024.05.10,20:00,2368.25,2369.98,2366.82,2369.60,9137
2024.05.10,21:00,2369.78,2370.85,2366.58,2367.29,6200
2024.05.10,22:00,2367.24,2367.43,2362.16,2363.47,5472
2024.05.10,23:00,2363.48,2364.93,2359.65,2360.41,2308
2024.05.13,01:00,2362.11,2364.02,2360.03,2361.42,2438
2024.05.13,02:00,2361.51,2362.48,2359.67,2360.32,1917
2024.05.13,03:00,2360.34,2364.39,2359.78,2363.89,3520
2024.05.13,04:00,2363.93,2364.05,2354.74,2359.07,9611
2024.05.13,05:00,2359.08,2359.77,2357.54,2358.89,6039
2024.05.13,06:00,2358.90,2359.29,2356.19,2356.81,4459
2024.05.13,07:00,2356.72,2356.93,2354.06,2354.23,2585
